,dst_port,protocol,length,Dst_ip_range,Direction,Class
23773,d-51070,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23774,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23775,d-51071,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23776,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23777,d-51072,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23778,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23779,d-51073,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23780,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23781,d-51074,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23782,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23783,d-51075,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23784,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23785,d-51076,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23786,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23787,d-51077,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23788,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23789,d-51078,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23790,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23791,d-51079,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23792,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23793,d-51080,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23794,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23795,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23796,d-51081,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23797,d-51082,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23798,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23799,d-51083,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23800,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23801,d-51084,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23802,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23803,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23804,d-51085,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23805,d-51086,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23806,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23807,d-51087,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23808,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23809,d-51088,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23810,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23811,d-51089,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23812,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23813,d-51090,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23814,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23815,d-51091,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23816,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23817,d-51092,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23818,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23819,d-51093,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23820,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23821,d-51094,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23822,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23823,d-51095,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23824,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23825,d-51096,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23826,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23827,d-51097,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23828,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23829,d-51098,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23830,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23831,d-51099,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23832,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23833,d-51100,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23834,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23835,d-51101,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23836,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23837,d-51102,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23838,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23839,d-51103,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23840,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23841,d-51104,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23842,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23843,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23844,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23845,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23846,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23847,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23848,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23849,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23850,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23851,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23852,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23853,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23854,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23855,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23856,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23857,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23858,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23859,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23860,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23861,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23862,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23863,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23864,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23865,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23866,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23867,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23868,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23869,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23870,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23871,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23872,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23873,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23874,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23875,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23876,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23877,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23878,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23879,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23880,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23881,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23882,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23883,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23884,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23885,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23886,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23887,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23888,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23889,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23890,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23891,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23892,d-51134,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23893,d-51135,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23894,d-51136,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23895,d-51137,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23896,d-51138,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23897,d-51139,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23898,d-51140,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23899,d-51141,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23900,d-51142,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23901,d-51143,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23902,d-51144,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23903,d-51145,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23904,d-51146,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23905,d-51147,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23906,d-51148,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23907,d-51149,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23908,d-51150,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23909,d-51151,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23910,d-51152,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23911,d-51153,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23912,d-51154,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23913,d-51105,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23914,d-51106,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23915,d-51107,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23916,d-51108,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23917,d-51109,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23918,d-51110,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23919,d-51111,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23920,d-51112,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23921,d-51113,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23922,d-51114,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23923,d-51115,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23924,d-51116,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23925,d-51117,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23926,d-51118,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23927,d-51119,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23928,d-51120,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23929,d-51121,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23930,d-51122,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23931,d-51123,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23932,d-51124,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23933,d-51125,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23934,d-51126,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23935,d-51127,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23936,d-51128,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23937,d-51129,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23938,d-51130,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23939,d-51131,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23940,d-51132,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23941,d-51133,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23942,d-37909,p-TCP,l-2,r-PRIVATE,x-OUT,c-CNC_COM
23943,d-7000,p-TCP,l-2,r-PRIVATE,x-OUT,c-CNC_COM
23944,d-0,p-ICMP,l-2,r-PRIVATE,x-OUT,c-SCAN
23945,d-0,p-ICMP,l-2,r-PRIVATE,x-OUT,c-SCAN
23946,d-0,p-ICMP,l-2,r-PRIVATE,x-OUT,c-SCAN
23947,d-0,p-ICMP,l-2,r-PRIVATE,x-OUT,c-SCAN
23948,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23949,d-50955,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23950,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23951,d-50956,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23952,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23953,d-50957,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23954,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23955,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23956,d-50958,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23957,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23958,d-50959,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23959,d-50960,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23960,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23961,d-50961,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23962,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23963,d-50962,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23964,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23965,d-50963,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23966,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23967,d-50964,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23968,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23969,d-50965,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23970,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23971,d-50966,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23972,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23973,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23974,d-50967,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23975,d-50968,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23976,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23977,d-50969,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23978,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23979,d-50970,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23980,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23981,d-50971,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23982,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23983,d-50972,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23984,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23985,d-50973,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23986,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23987,d-50974,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23988,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23989,d-50975,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23990,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23991,d-50976,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23992,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23993,d-50977,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23994,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23995,d-50978,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23996,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23997,d-50979,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23998,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
23999,d-50980,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24000,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24001,d-50981,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24002,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24003,d-50982,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24004,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24005,d-50983,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24006,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24007,d-50984,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24008,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24009,d-50985,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24010,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24011,d-50986,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24012,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24013,d-50987,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24014,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24015,d-50988,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24016,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24017,d-50989,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24018,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24019,d-50990,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24020,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24021,d-50991,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24022,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24023,d-50992,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24024,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24025,d-50993,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24026,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24027,d-50994,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24028,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24029,d-50995,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24030,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24031,d-50996,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24032,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24033,d-50997,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24034,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24035,d-50998,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24036,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24037,d-50999,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24038,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24039,d-51000,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24040,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24041,d-51001,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24042,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24043,d-51002,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24044,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24045,d-51003,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24046,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24047,d-51004,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24048,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24049,d-51005,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24050,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24051,d-51006,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24052,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24053,d-51007,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24054,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24055,d-51008,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24056,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24057,d-51009,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24058,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24059,d-51010,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24060,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24061,d-51011,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24062,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24063,d-51012,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24064,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24065,d-51013,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24066,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24067,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24068,d-51014,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24069,d-51015,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24070,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24071,d-51016,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24072,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24073,d-51017,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24074,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24075,d-51018,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24076,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24077,d-51019,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24078,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24079,d-51020,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24080,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24081,d-51021,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24082,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24083,d-51022,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24084,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24085,d-51023,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24086,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24087,d-51024,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24088,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24089,d-51025,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24090,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24091,d-51026,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24092,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24093,d-51027,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24094,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24095,d-51028,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24096,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24097,d-51029,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24098,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24099,d-51030,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24100,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24101,d-51031,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24102,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24103,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24104,d-51032,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24105,d-51033,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24106,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24107,d-51034,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24108,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24109,d-51035,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24110,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24111,d-51036,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24112,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24113,d-51037,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24114,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24115,d-51038,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24116,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24117,d-51039,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24118,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24119,d-51040,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24120,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24121,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24122,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24123,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24124,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
24125,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
